case_id,hypothesis_source,execution_status,official_cpwer,cpwer_tool,speaker_count,result_label,execution_note
NoOverlap,separated_whisper,official_cpwer_tool_unavailable,,unavailable,2,experimental/frontier,MeetEval package not installed; run `pip install meeteval` before official cpWER execution.
